iso_code,location,date,total_cases,,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,new_vaccinations,total_vaccinations_per_hundred,new_vaccinations_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
AFG,Asia,Afghanistan,1/06/2020,15753,545,653.857,266,8,6.571,404.667,14,16.796,6.833,0.206,0.169,1.17,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2/06/2020,16512,759,668.286,274,8,7.571,424.164,19.497,17.167,7.039,0.206,0.194,1.16,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,3/06/2020,17270,758,687.286,298,24,10,443.636,19.472,17.655,7.655,0.617,0.257,1.14,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,4/06/2020,18057,787,716.857,304,6,9.714,463.852,20.217,18.415,7.809,0.154,0.25,1.12,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,5/06/2020,18972,915,758.571,313,9,9.429,487.357,23.505,19.486,8.04,0.231,0.242,1.11,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,6/06/2020,19554,582,718,331,18,11.571,502.308,14.951,18.444,8.503,0.462,0.297,1.08,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,7/06/2020,20345,791,733.857,361,30,14.714,522.627,20.319,18.851,9.273,0.771,0.378,1.07,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,8/06/2020,20920,575,738.143,373,12,15.286,537.398,14.771,18.962,9.582,0.308,0.393,1.05,,,,,,,,,,,,,,,,,,,,,,84.26,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,9/06/2020,21462,542,707.143,388,15,16.286,551.321,13.923,18.165,9.967,0.385,0.418,1.03,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,10/06/2020,22146,684,696.571,409,21,15.857,568.891,17.571,17.894,10.506,0.539,0.407,1.02,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,11/06/2020,22894,748,691,430,21,18,588.106,19.215,17.751,11.046,0.539,0.462,1,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,12/06/2020,23550,656,654,450,20,19.571,604.958,16.851,16.8,11.56,0.514,0.503,0.99,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,13/06/2020,24106,556,650.286,455,5,17.714,619.24,14.283,16.705,11.688,0.128,0.455,0.97,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,14/06/2020,24770,664,632.143,475,20,16.286,636.297,17.057,16.239,12.202,0.514,0.418,0.96,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,15/06/2020,25531,761,658.714,482,7,15.571,655.846,19.549,16.921,12.382,0.18,0.4,0.94,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,16/06/2020,26314,783,693.143,495,13,15.286,675.96,20.114,17.806,12.716,0.334,0.393,0.93,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,17/06/2020,26878,564,676,508,13,14.143,690.448,14.488,17.365,13.05,0.334,0.363,0.9,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,18/06/2020,27536,658,663.143,550,42,17.143,707.351,16.903,17.035,14.129,1.079,0.44,0.88,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,19/06/2020,27882,346,618.857,552,2,14.571,716.239,8.888,15.897,14.18,0.051,0.374,0.86,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,20/06/2020,28428,546,617.429,573,21,16.857,730.265,14.026,15.861,14.719,0.539,0.433,0.85,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,21/06/2020,28837,409,581,585,12,15.714,740.771,10.506,14.925,15.028,0.308,0.404,0.83,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,22/06/2020,29147,310,516.571,597,12,16.429,748.735,7.963,13.27,15.336,0.308,0.422,0.81,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,23/06/2020,29471,324,451,617,20,17.429,757.058,8.323,11.585,15.85,0.514,0.448,0.8,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,24/06/2020,29705,234,403.857,638,21,18.571,763.069,6.011,10.374,16.389,0.539,0.477,0.79,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,25/06/2020,30165,460,375.571,674,36,17.714,774.885,11.817,9.648,17.314,0.925,0.455,0.79,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,26/06/2020,30441,276,365.571,682,8,18.571,781.975,7.09,9.391,17.519,0.206,0.477,0.78,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,27/06/2020,30606,165,311.143,716,34,20.429,786.214,4.239,7.993,18.393,0.873,0.525,0.78,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,28/06/2020,30957,351,302.857,728,12,20.429,795.23,9.017,7.78,18.701,0.308,0.525,0.78,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,29/06/2020,31228,271,297.286,740,12,20.429,802.192,6.962,7.637,19.009,0.308,0.525,0.77,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,16/07/2020,35060,76,166,1117,21,22.571,900.629,1.952,4.264,28.694,0.539,0.58,0.72,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,17/07/2020,35219,159,147.857,1149,32,25.143,904.714,4.084,3.798,29.516,0.822,0.646,0.72,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,18/07/2020,35279,60,131.857,1166,17,24.286,906.255,1.541,3.387,29.952,0.437,0.624,0.72,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,19/07/2020,35453,174,144.571,1183,17,24.429,910.725,4.47,3.714,30.389,0.437,0.628,0.72,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,20/07/2020,35493,40,128.286,1185,2,20.714,911.752,1.028,3.295,30.441,0.051,0.532,0.72,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,21/07/2020,35605,112,125,1188,3,17.714,914.629,2.877,3.211,30.518,0.077,0.455,0.73,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,22/07/2020,35717,112,104.714,1192,4,13.714,917.506,2.877,2.69,30.62,0.103,0.352,0.73,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,23/07/2020,35918,201,122.571,1213,21,13.714,922.67,5.163,3.149,31.16,0.539,0.352,0.74,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,24/07/2020,35978,60,108.429,1227,14,11.143,924.211,1.541,2.785,31.519,0.36,0.286,0.73,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,25/07/2020,36026,48,106.714,1249,22,11.857,925.444,1.233,2.741,32.085,0.565,0.305,0.73,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,26/07/2020,36147,121,99.143,1261,12,11.143,928.552,3.108,2.547,32.393,0.308,0.286,0.74,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,27/07/2020,36253,106,108.571,1271,10,12.286,931.275,2.723,2.789,32.65,0.257,0.316,0.74,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,28/07/2020,36358,105,107.571,1272,1,12,933.973,2.697,2.763,32.675,0.026,0.308,0.75,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,29/07/2020,36463,105,106.571,1273,1,11.571,936.67,2.697,2.738,32.701,0.026,0.297,0.75,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,30/07/2020,36532,69,87.714,1283,10,10,938.442,1.772,2.253,32.958,0.257,0.257,0.74,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,31/07/2020,36665,133,98.143,1284,1,8.143,941.859,3.417,2.521,32.984,0.026,0.209,0.74,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,1/08/2020,36700,35,96.286,1285,1,5.143,942.758,0.899,2.473,33.009,0.026,0.132,0.74,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2/08/2020,36701,1,79.143,1286,1,3.571,942.784,0.026,2.033,33.035,0.026,0.092,0.74,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,3/08/2020,36737,36,69.143,1290,4,2.714,943.708,0.925,1.776,33.138,0.103,0.07,0.75,,,,,,,,,,,,,,,,,,,,,,78.7,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,4/08/2020,36773,36,59.286,1290,0,2.571,944.633,0.925,1.523,33.138,0,0.066,0.76,,,,,,,,,,,,,,,,,,,,,,75,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,5/08/2020,36820,47,51,1296,6,3.286,945.84,1.207,1.31,33.292,0.154,0.084,0.78,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,6/08/2020,36928,108,56.571,1301,5,2.571,948.615,2.774,1.453,33.42,0.128,0.066,0.8,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,7/08/2020,37006,78,48.714,1310,9,3.714,950.618,2.004,1.251,33.652,0.231,0.095,0.81,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,8/08/2020,37046,40,49.429,1315,5,4.286,951.646,1.028,1.27,33.78,0.128,0.11,0.82,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,9/08/2020,37083,37,54.571,1321,6,5,952.596,0.95,1.402,33.934,0.154,0.128,0.83,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,10/08/2020,37153,70,59.429,1329,8,5.571,954.395,1.798,1.527,34.14,0.206,0.143,0.84,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,11/08/2020,37260,107,69.571,1346,17,8,957.143,2.749,1.787,34.576,0.437,0.206,0.86,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,12/08/2020,37336,76,73.714,1356,10,8.571,959.096,1.952,1.894,34.833,0.257,0.22,0.86,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,13/08/2020,37422,86,70.571,1365,9,9.143,961.305,2.209,1.813,35.064,0.231,0.235,0.86,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,14/08/2020,37497,75,70.143,1370,5,8.571,963.231,1.927,1.802,35.193,0.128,0.22,0.86,,,,,,,,,,,,,,,,,,,,,,71.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,15/08/2020,37542,45,70.857,1371,1,8,964.387,1.156,1.82,35.219,0.026,0.206,0.85,,,,,,,,,,,,,,,,,,,,,,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,16/08/2020,37590,48,72.429,1376,5,7.857,965.62,1.233,1.861,35.347,0.128,0.202,0.85,,,,,,,,,,,,,,,,,,,,,,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,17/08/2020,37667,77,73.429,1378,2,7,967.598,1.978,1.886,35.398,0.051,0.18,0.85,,,,,,,,,,,,,,,,,,,,,,60.19,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,18/08/2020,37710,43,64.286,1382,4,5.143,968.703,1.105,1.651,35.501,0.103,0.132,0.84,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,19/08/2020,37750,40,59.143,1384,2,4,969.731,1.028,1.519,35.553,0.051,0.103,0.84,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,20/08/2020,37852,102,61.429,1386,2,3,972.351,2.62,1.578,35.604,0.051,0.077,0.84,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,21/08/2020,37885,33,55.429,1386,0,2.286,973.198,0.848,1.424,35.604,0,0.059,0.83,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,22/08/2020,37944,59,57.429,1386,0,2.143,974.714,1.516,1.475,35.604,0,0.055,0.82,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,23/08/2020,37990,46,57.143,1388,2,1.714,975.896,1.182,1.468,35.655,0.051,0.044,0.82,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,24/08/2020,38045,55,54,1390,2,1.714,977.309,1.413,1.387,35.707,0.051,0.044,0.81,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,25/08/2020,38061,16,50.143,1398,8,2.286,977.72,0.411,1.288,35.912,0.206,0.059,0.8,,,,,,,,,,,,,,,,,,,,,,48.15,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,26/08/2020,38103,42,50.429,1402,4,2.571,978.798,1.079,1.295,36.015,0.103,0.066,0.8,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,27/08/2020,38119,16,38.143,1402,0,2.286,979.209,0.411,0.98,36.015,0,0.059,0.8,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,28/08/2020,38130,11,35,1403,1,2.429,979.492,0.283,0.899,36.041,0.026,0.062,0.8,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,29/08/2020,38133,3,27,1403,0,2.429,979.569,0.077,0.694,36.041,0,0.062,0.82,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,30/08/2020,38155,22,23.571,1403,0,2.143,980.134,0.565,0.606,36.041,0,0.055,0.84,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,31/08/2020,38159,4,16.286,1403,0,1.857,980.237,0.103,0.418,36.041,0,0.048,0.86,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,1/09/2020,38193,34,18.857,1407,4,1.286,981.11,0.873,0.484,36.143,0.103,0.033,0.9,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,2/09/2020,38243,50,20,1410,3,1.143,982.395,1.284,0.514,36.22,0.077,0.029,0.93,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,3/09/2020,38288,45,24.143,1410,0,1.143,983.551,1.156,0.62,36.22,0,0.029,0.96,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,4/09/2020,38304,16,24.857,1410,0,1,983.962,0.411,0.639,36.22,0,0.026,0.97,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,5/09/2020,38324,20,27.286,1410,0,1,984.476,0.514,0.701,36.22,0,0.026,1,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,6/09/2020,38398,74,34.714,1413,3,1.429,986.376,1.901,0.892,36.297,0.077,0.037,1.03,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,7/09/2020,38494,96,47.857,1416,3,1.857,988.843,2.466,1.229,36.375,0.077,0.048,1.04,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,8/09/2020,38520,26,46.714,1419,3,1.714,989.51,0.668,1.2,36.452,0.077,0.044,1.02,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,9/09/2020,38544,24,43,1421,2,1.571,990.127,0.617,1.105,36.503,0.051,0.04,1.02,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,10/09/2020,38572,28,40.571,1421,0,1.571,990.846,0.719,1.042,36.503,0,0.04,1.02,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,11/09/2020,38606,34,43.143,1421,0,1.571,991.72,0.873,1.108,36.503,0,0.04,1.02,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,12/09/2020,38641,35,45.286,1421,0,1.571,992.619,0.899,1.163,36.503,0,0.04,1.03,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,13/09/2020,38716,75,45.429,1421,0,1.143,994.545,1.927,1.167,36.503,0,0.029,1.04,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,14/09/2020,38772,56,39.714,1427,6,1.571,995.984,1.439,1.02,36.657,0.154,0.04,1.03,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,15/09/2020,38815,43,42.143,1428,1,1.286,997.088,1.105,1.083,36.683,0.026,0.033,1.02,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,16/09/2020,38855,40,44.429,1438,10,2.429,998.116,1.028,1.141,36.94,0.257,0.062,1.01,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,17/09/2020,38872,17,42.857,1438,0,2.429,998.553,0.437,1.101,36.94,0,0.062,1.01,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
AFG,Asia,Afghanistan,18/09/2020,38897,25,41.571,1439,1,2.571,999.195,0.642,1.068,36.965,0.026,0.066,1.01,,,,,,,,,,,,,,,,,,,,,,21.3,38928341,54.422,18.6,2.581,1.337,1803.987,,597.029,9.59,,,37.746,0.5,64.83,0.498
